TIME_EXPERIMENT_START: 312764613296022
TIME_WORD_START: 312764637058278 WORD_VALUE: the
TIME_SPECIAL: 312768170960140 POINT_POSITION: (260.437, 244.795, 0) TOOL_DIRECTION: (-0.11265, 0.0106539, -0.993578)
TIME_PRESSED: 312768171630253 KEY_PRESSED: VK_E KEY_EXPECTED: VK_E KEY_PRESSED_UPPER: false KEY_EXPECTED_UPPER: false
TIME_SPECIAL: 312768242385876 POINT_POSITION: (230.234, 250.707, 0) TOOL_DIRECTION: (-0.118072, 0.011454, -0.992939)
TIME_SPECIAL: 312768274539530 POINT_POSITION: (217.268, 257.565, 0) TOOL_DIRECTION: (-0.122061, 0.0217576, -0.992284)
TIME_SPECIAL: 312768311032710 POINT_POSITION: (209.137, 262.142, 0) TOOL_DIRECTION: (-0.121825, 0.0274833, -0.992171)
TIME_SPECIAL: 312768353679258 POINT_POSITION: (201.486, 267.304, 0) TOOL_DIRECTION: (-0.12241, 0.0345126, -0.991879)
TIME_SPECIAL: 312768385679362 POINT_POSITION: (198.467, 268.448, 0) TOOL_DIRECTION: (-0.118953, 0.0326127, -0.992364)
TIME_SPECIAL: 312768416526013 POINT_POSITION: (196.46, 269.935, 0) TOOL_DIRECTION: (-0.114842, 0.0323887, -0.992856)
TIME_SPECIAL: 312768449131811 POINT_POSITION: (193.913, 271.532, 0) TOOL_DIRECTION: (-0.114512, 0.0355295, -0.992786)
TIME_SPECIAL: 312768483817227 POINT_POSITION: (185.65, 270.073, 0) TOOL_DIRECTION: (-0.1255, 0.0299107, -0.991643)
TIME_SPECIAL: 312768527367656 POINT_POSITION: (177.009, 265.14, 0) TOOL_DIRECTION: (-0.149791, 0.0191396, -0.988532)
TIME_SPECIAL: 312768561182817 POINT_POSITION: (174.96, 269.227, 25.8393) TOOL_DIRECTION: (-0.173436, 0.0289638, -0.984419)
TIME_SPECIAL: 312768598282502 POINT_POSITION: (187.454, 266.152, 77.3942) TOOL_DIRECTION: (-0.184952, 0.0256263, -0.982413)
TIME_SPECIAL: 312768633761600 POINT_POSITION: (204.32, 261.544, 121.331) TOOL_DIRECTION: (-0.19068, 0.0238421, -0.981363)
TIME_SPECIAL: 312768671120984 POINT_POSITION: (227.55, 250.011, 166.186) TOOL_DIRECTION: (-0.196118, 0.00812255, -0.980547)
