KEYBOARD_TYPE: tablet
PRACTICE_WORDS_PER_INPUT: 5
WORD_ORDER: [dipped, shier, core, sue, bale, hailed, sicker, find, sires, falls, dubbed, coy, tales, tin, mans]
TAKEN_PATH_TOUCH_ONLY: [[(305, 184, 0), (309, 183, 0), (318, 182, 0), (329, 180, 0), (335, 180, 0), (348, 179, 0), (355, 178, 0), (362, 178, 0), (387, 177, 0), (396, 177, 0), (415, 177, 0), (424, 177, 0), (443, 177, 0), (464, 178, 0), (473, 178, 0), (493, 179, 0), (512, 181, 0), (522, 182, 0), (540, 185, 0), (549, 187, 0), (565, 191, 0), (579, 195, 0), (585, 197, 0), (595, 201, 0), (600, 204, 0), (608, 208, 0), (614, 214, 0), (618, 217, 0), (623, 223, 0), (625, 226, 0), (628, 231, 0), (631, 237, 0), (632, 239, 0), (633, 244, 0), (634, 246, 0), (634, 247, 0), (635, 248, 0), (635, 249, 0), (636, 250, 0), (637, 251, 0), (637, 252, 0), (638, 253, 0), (640, 253, 0), (642, 254, 0), (647, 254, 0), (649, 254, 0), (655, 254, 0), (658, 254, 0), (665, 254, 0), (673, 253, 0), (677, 253, 0), (685, 253, 0), (692, 252, 0), (696, 252, 0), (703, 251, 0), (709, 250, 0), (711, 250, 0), (716, 250, 0), (719, 249, 0), (724, 248, 0), (727, 248, 0), (728, 247, 0), (729, 248, 0), (730, 248, 0), (735, 247, 0), (740, 247, 0), (742, 248, 0), (744, 248, 0), (748, 248, 0), (749, 248, 0), (750, 249, 0), (751, 249, 0), (752, 249, 0), (753, 249, 0), (754, 249, 0), (754, 249, 0), (755, 249, 0), (755, 249, 0), (755, 249, 0), (755, 249, 0), (754, 249, 0), (753, 249, 0), (748, 250, 0), (743, 250, 0), (740, 250, 0), (732, 250, 0), (728, 250, 0), (718, 250, 0), (706, 250, 0), (706, 250, 0), (685, 249, 0), (668, 247, 0), (654, 247, 0), (629, 245, 0), (617, 244, 0), (571, 242, 0), (556, 241, 0), (546, 241, 0), (526, 240, 0), (514, 240, 0), (491, 240, 0), (467, 240, 0), (455, 240, 0), (431, 240, 0), (414, 240, 0), (405, 240, 0), (387, 241, 0), (377, 241, 0), (359, 242, 0), (341, 243, 0), (333, 243, 0), (318, 244, 0), (318, 244, 0), (298, 247, 0), (288, 248, 0), (284, 249, 0), (277, 249, 0), (272, 250, 0), (272, 250, 0), (269, 250, 0), (269, 251, 0), (268, 250, 0), (267, 249, 0), (268, 247, 0), (269, 241, 0), (271, 238, 0), (275, 231, 0), (280, 222, 0), (283, 218, 0), (288, 209, 0), (291, 205, 0), (297, 197, 0), (303, 190, 0), (305, 187, 0), (309, 182, 0), (311, 179, 0), (312, 178, 0), (313, 177, 0), (313, 176, 0), (314, 175, 0), (314, 175, 0), (314, 175, 0), (314, 175, 0), (314, 175, 0), (314, 175, 0), (314, 175, 0), (314, 175, 0)], [(212, 174, 0), (215, 174, 0), (222, 175, 0), (222, 175, 0), (231, 175, 0), (241, 175, 0), (247, 175, 0), (259, 175, 0), (280, 174, 0), (295, 174, 0), (302, 173, 0), (319, 173, 0), (336, 173, 0), (345, 174, 0), (345, 174, 0), (371, 174, 0), (389, 175, 0), (408, 176, 0), (417, 177, 0), (417, 179, 0), (454, 181, 0), (463, 183, 0), (480, 186, 0), (489, 188, 0), (505, 192, 0), (522, 196, 0), (522, 196, 0), (544, 203, 0), (544, 205, 0), (552, 210, 0), (565, 215, 0), (578, 217, 0), (595, 222, 0), (595, 224, 0), (608, 228, 0), (613, 231, 0), (613, 233, 0), (617, 234, 0), (617, 235, 0), (616, 236, 0), (616, 238, 0), (614, 239, 0), (611, 241, 0), (604, 242, 0), (590, 242, 0), (579, 242, 0), (572, 243, 0), (559, 243, 0), (543, 243, 0), (543, 243, 0), (519, 243, 0), (511, 243, 0), (493, 243, 0), (493, 243, 0), (466, 243, 0), (448, 243, 0), (429, 243, 0), (420, 243, 0), (420, 243, 0), (391, 243, 0), (373, 243, 0), (356, 243, 0), (347, 243, 0), (331, 244, 0), (316, 244, 0), (309, 245, 0), (309, 246, 0), (297, 247, 0), (292, 248, 0), (282, 249, 0), (270, 250, 0), (270, 251, 0), (265, 251, 0), (265, 251, 0), (262, 252, 0), (262, 252, 0), (262, 252, 0), (262, 252, 0), (262, 253, 0), (265, 253, 0), (273, 253, 0), (280, 253, 0), (280, 252, 0), (293, 252, 0), (302, 252, 0), (306, 251, 0), (314, 251, 0), (314, 250, 0), (320, 250, 0), (320, 250, 0), (320, 250, 0), (320, 250, 0), (320, 250, 0), (320, 250, 0), (320, 250, 0), (320, 250, 0)], [(376, 96, 0), (376, 96, 0), (388, 99, 0), (388, 101, 0), (399, 102, 0), (420, 104, 0), (420, 106, 0), (452, 111, 0), (476, 117, 0), (476, 117, 0), (488, 126, 0), (524, 129, 0), (543, 136, 0), (567, 145, 0), (575, 149, 0), (575, 158, 0), (617, 169, 0), (617, 174, 0), (641, 184, 0), (641, 189, 0), (648, 199, 0), (662, 208, 0), (677, 212, 0), (682, 220, 0), (685, 228, 0), (685, 231, 0), (682, 237, 0), (682, 237, 0), (679, 245, 0), (667, 246, 0), (656, 249, 0), (643, 251, 0), (635, 252, 0), (619, 253, 0), (601, 253, 0), (591, 253, 0), (572, 253, 0), (562, 252, 0), (562, 252, 0), (522, 251, 0), (512, 251, 0), (492, 251, 0), (473, 251, 0), (464, 251, 0), (446, 251, 0), (446, 251, 0), (437, 251, 0), (402, 251, 0), (402, 251, 0), (377, 251, 0), (377, 251, 0), (354, 251, 0), (340, 251, 0), (333, 251, 0), (333, 252, 0), (321, 252, 0), (305, 253, 0), (296, 253, 0), (296, 253, 0), (292, 254, 0), (285, 254, 0), (280, 255, 0), (278, 255, 0), (276, 255, 0), (276, 255, 0), (276, 255, 0), (276, 255, 0), (276, 255, 0), (276, 255, 0), (276, 255, 0), (276, 255, 0), (276, 255, 0)], [(199, 170, 0), (205, 170, 0), (217, 170, 0), (217, 170, 0), (227, 170, 0), (246, 171, 0), (246, 172, 0), (253, 173, 0), (268, 174, 0), (294, 174, 0), (312, 175, 0), (321, 175, 0), (321, 176, 0), (366, 177, 0), (376, 177, 0), (376, 178, 0), (395, 178, 0), (425, 180, 0), (444, 182, 0), (454, 183, 0), (472, 186, 0), (489, 190, 0), (497, 192, 0), (497, 197, 0), (512, 199, 0), (519, 204, 0), (541, 209, 0), (541, 212, 0), (551, 216, 0), (554, 218, 0), (557, 223, 0), (557, 228, 0), (557, 228, 0), (552, 235, 0), (552, 237, 0), (541, 242, 0), (531, 246, 0), (525, 248, 0), (512, 251, 0), (512, 255, 0), (489, 256, 0), (472, 259, 0), (472, 259, 0), (435, 261, 0), (417, 262, 0), (403, 262, 0), (403, 260, 0), (369, 260, 0), (351, 259, 0), (351, 258, 0), (324, 258, 0), (307, 257, 0), (292, 257, 0), (284, 257, 0), (272, 257, 0), (266, 257, 0), (266, 257, 0), (252, 258, 0), (250, 259, 0), (250, 259, 0), (249, 259, 0), (248, 259, 0), (248, 259, 0), (248, 259, 0), (248, 259, 0), (248, 259, 0), (248, 259, 0), (248, 259, 0)], [(510, 92, 0), (510, 92, 0), (506, 93, 0), (484, 93, 0), (484, 93, 0), (461, 94, 0), (452, 95, 0), (452, 97, 0), (427, 99, 0), (402, 99, 0), (365, 103, 0), (365, 104, 0), (332, 107, 0), (307, 111, 0), (298, 113, 0), (277, 117, 0), (260, 120, 0), (260, 122, 0), (251, 127, 0), (234, 127, 0), (210, 134, 0), (196, 139, 0), (196, 139, 0), (178, 147, 0), (178, 150, 0), (165, 156, 0), (165, 162, 0), (158, 162, 0), (156, 169, 0), (152, 172, 0), (153, 178, 0), (158, 183, 0), (158, 185, 0), (172, 189, 0), (172, 193, 0), (199, 195, 0), (246, 199, 0), (254, 199, 0), (300, 198, 0), (336, 195, 0), (355, 194, 0), (355, 191, 0), (409, 189, 0), (447, 184, 0), (484, 179, 0), (503, 176, 0), (538, 171, 0), (560, 168, 0), (560, 168, 0), (603, 161, 0), (611, 160, 0), (626, 158, 0), (640, 156, 0), (648, 156, 0), (662, 155, 0), (669, 154, 0), (675, 154, 0), (681, 155, 0), (695, 156, 0), (701, 159, 0), (701, 161, 0), (703, 164, 0), (702, 169, 0), (702, 169, 0), (699, 179, 0), (676, 186, 0), (676, 191, 0), (666, 198, 0), (644, 198, 0), (591, 211, 0), (539, 218, 0), (522, 220, 0), (488, 224, 0), (456, 227, 0), (456, 229, 0), (418, 231, 0), (410, 233, 0), (410, 239, 0), (357, 241, 0), (357, 241, 0), (334, 245, 0), (334, 246, 0), (319, 249, 0), (297, 251, 0), (297, 252, 0), (279, 255, 0), (274, 256, 0), (274, 259, 0), (262, 260, 0), (262, 261, 0), (259, 261, 0), (259, 261, 0), (259, 261, 0), (259, 261, 0), (259, 261, 0), (259, 261, 0), (259, 261, 0), (259, 261, 0), (259, 261, 0), (259, 261, 0)], [(504, 178, 0), (496, 178, 0), (479, 181, 0), (472, 183, 0), (472, 185, 0), (428, 187, 0), (428, 188, 0), (391, 189, 0), (364, 189, 0), (325, 188, 0), (296, 185, 0), (296, 184, 0), (288, 181, 0), (246, 179, 0), (246, 177, 0), (220, 175, 0), (204, 173, 0), (204, 172, 0), (183, 171, 0), (176, 170, 0), (166, 170, 0), (159, 170, 0), (159, 170, 0), (153, 170, 0), (152, 170, 0), (152, 170, 0), (152, 171, 0), (155, 172, 0), (171, 174, 0), (171, 174, 0), (180, 176, 0), (201, 180, 0), (243, 183, 0), (309, 188, 0), (345, 191, 0), (363, 192, 0), (363, 192, 0), (419, 195, 0), (454, 198, 0), (475, 200, 0), (475, 201, 0), (516, 203, 0), (524, 203, 0), (535, 205, 0), (535, 208, 0), (548, 209, 0), (566, 212, 0), (577, 216, 0), (581, 218, 0), (590, 222, 0), (594, 224, 0), (601, 228, 0), (608, 231, 0), (608, 231, 0), (619, 235, 0), (623, 235, 0), (632, 236, 0), (642, 234, 0), (647, 233, 0), (647, 229, 0), (663, 227, 0), (669, 222, 0), (684, 215, 0), (689, 212, 0), (689, 205, 0), (707, 197, 0), (710, 194, 0), (716, 187, 0), (716, 187, 0), (718, 179, 0), (721, 173, 0), (722, 171, 0), (722, 165, 0), (711, 160, 0), (711, 158, 0), (696, 154, 0), (696, 153, 0), (690, 152, 0), (668, 152, 0), (661, 152, 0), (634, 153, 0), (621, 155, 0), (599, 158, 0), (547, 166, 0), (540, 168, 0), (522, 172, 0), (511, 175, 0), (489, 182, 0), (465, 189, 0), (453, 193, 0), (453, 201, 0), (417, 205, 0), (404, 209, 0), (372, 219, 0), (364, 221, 0), (346, 227, 0), (338, 230, 0), (321, 235, 0), (306, 240, 0), (306, 242, 0), (299, 245, 0), (278, 247, 0), (278, 247, 0), (271, 248, 0), (270, 248, 0), (269, 248, 0), (269, 247, 0), (269, 244, 0), (269, 238, 0), (274, 234, 0), (279, 226, 0), (285, 217, 0), (285, 212, 0), (288, 202, 0), (296, 192, 0), (303, 188, 0), (307, 184, 0), (311, 184, 0), (311, 184, 0), (311, 184, 0), (311, 184, 0), (311, 184, 0), (311, 184, 0), (311, 184, 0), (311, 184, 0), (311, 184, 0), (311, 184, 0), (311, 184, 0)], [(213, 158, 0), (227, 158, 0), (241, 158, 0), (248, 158, 0), (272, 158, 0), (272, 158, 0), (297, 158, 0), (310, 158, 0), (337, 158, 0), (351, 159, 0), (423, 160, 0), (423, 160, 0), (458, 163, 0), (458, 163, 0), (501, 168, 0), (520, 172, 0), (527, 174, 0), (541, 179, 0), (556, 185, 0), (556, 189, 0), (563, 196, 0), (576, 196, 0), (587, 204, 0), (592, 208, 0), (602, 216, 0), (615, 226, 0), (615, 226, 0), (619, 232, 0), (624, 234, 0), (626, 234, 0), (627, 235, 0), (626, 235, 0), (626, 234, 0), (624, 231, 0), (616, 231, 0), (611, 229, 0), (600, 224, 0), (582, 216, 0), (574, 212, 0), (554, 204, 0), (541, 190, 0), (520, 184, 0), (502, 180, 0), (474, 173, 0), (474, 173, 0), (465, 169, 0), (448, 162, 0), (432, 152, 0), (411, 146, 0), (411, 140, 0), (400, 140, 0), (396, 134, 0), (390, 134, 0), (387, 131, 0), (386, 129, 0), (385, 129, 0), (386, 128, 0), (390, 125, 0), (401, 121, 0), (412, 119, 0), (412, 119, 0), (419, 119, 0), (445, 119, 0), (445, 120, 0), (465, 122, 0), (492, 123, 0), (492, 123, 0), (510, 129, 0), (528, 130, 0), (537, 130, 0), (555, 135, 0), (563, 135, 0), (579, 141, 0), (593, 141, 0), (599, 145, 0), (611, 145, 0), (620, 149, 0), (624, 149, 0), (631, 152, 0), (634, 156, 0), (639, 158, 0), (641, 158, 0), (642, 165, 0), (644, 165, 0), (645, 168, 0), (640, 178, 0), (637, 181, 0), (637, 181, 0), (629, 186, 0), (625, 189, 0), (613, 194, 0), (599, 198, 0), (587, 202, 0), (563, 210, 0), (527, 213, 0), (527, 213, 0), (501, 218, 0), (488, 221, 0), (434, 223, 0), (434, 223, 0), (421, 224, 0), (395, 226, 0), (382, 230, 0), (357, 233, 0), (340, 234, 0), (315, 237, 0), (315, 237, 0), (292, 242, 0), (279, 245, 0), (274, 247, 0), (274, 247, 0), (267, 250, 0), (262, 250, 0), (261, 251, 0), (261, 251, 0), (261, 252, 0), (265, 253, 0), (272, 253, 0), (278, 254, 0), (290, 254, 0), (297, 254, 0), (309, 254, 0), (320, 253, 0), (325, 253, 0), (334, 250, 0), (338, 250, 0), (338, 250, 0), (338, 250, 0), (338, 250, 0), (338, 250, 0), (338, 250, 0), (338, 250, 0), (338, 250, 0)], [(372, 177, 0), (386, 179, 0), (406, 183, 0), (406, 187, 0), (430, 187, 0), (481, 200, 0), (489, 205, 0), (509, 205, 0), (520, 215, 0), (544, 221, 0), (568, 223, 0), (591, 228, 0), (591, 228, 0), (606, 232, 0), (612, 236, 0), (623, 236, 0), (632, 238, 0), (633, 237, 0), (633, 234, 0), (633, 234, 0), (630, 220, 0), (628, 204, 0), (620, 181, 0), (608, 173, 0), (598, 158, 0), (593, 143, 0), (584, 137, 0), (580, 126, 0), (571, 121, 0), (561, 115, 0), (561, 110, 0), (551, 109, 0), (551, 108, 0), (543, 109, 0), (539, 111, 0), (529, 114, 0), (518, 114, 0), (513, 121, 0), (500, 121, 0), (480, 129, 0), (480, 129, 0), (465, 134, 0), (458, 137, 0), (428, 148, 0), (428, 148, 0), (420, 155, 0), (405, 158, 0), (382, 161, 0), (382, 161, 0), (367, 166, 0), (361, 169, 0), (347, 169, 0), (335, 171, 0), (319, 173, 0), (314, 174, 0), (307, 175, 0), (307, 175, 0), (304, 175, 0), (304, 175, 0), (304, 175, 0), (304, 175, 0), (304, 175, 0), (304, 175, 0), (304, 175, 0)], [(222, 168, 0), (225, 168, 0), (234, 169, 0), (239, 170, 0), (250, 172, 0), (264, 174, 0), (296, 177, 0), (308, 178, 0), (308, 178, 0), (333, 180, 0), (377, 184, 0), (386, 185, 0), (430, 193, 0), (470, 193, 0), (486, 195, 0), (514, 197, 0), (514, 198, 0), (525, 200, 0), (540, 201, 0), (548, 201, 0), (570, 205, 0), (577, 207, 0), (595, 212, 0), (595, 212, 0), (600, 213, 0), (609, 217, 0), (610, 220, 0), (610, 220, 0), (609, 223, 0), (601, 228, 0), (601, 232, 0), (583, 233, 0), (569, 235, 0), (557, 235, 0), (557, 236, 0), (534, 237, 0), (514, 237, 0), (506, 238, 0), (481, 238, 0), (468, 239, 0), (452, 241, 0), (434, 242, 0), (424, 242, 0), (407, 246, 0), (389, 246, 0), (381, 249, 0), (365, 250, 0), (358, 250, 0), (344, 254, 0), (332, 254, 0), (326, 256, 0), (316, 256, 0), (311, 257, 0), (302, 258, 0), (295, 258, 0), (291, 258, 0), (281, 258, 0), (281, 258, 0), (277, 258, 0), (275, 258, 0), (274, 258, 0), (272, 258, 0), (271, 258, 0), (271, 258, 0), (270, 258, 0), (269, 258, 0), (269, 258, 0), (268, 258, 0), (268, 258, 0), (267, 258, 0), (267, 258, 0), (267, 257, 0), (267, 257, 0), (267, 257, 0), (267, 256, 0), (267, 255, 0), (267, 255, 0), (267, 253, 0), (267, 253, 0), (268, 252, 0), (268, 250, 0), (269, 246, 0), (269, 246, 0), (270, 244, 0), (271, 235, 0), (273, 233, 0), (274, 233, 0), (275, 227, 0), (276, 224, 0), (276, 219, 0), (277, 217, 0), (277, 214, 0), (278, 214, 0), (278, 212, 0), (278, 211, 0), (278, 209, 0), (278, 207, 0), (278, 207, 0), (276, 205, 0), (274, 204, 0), (269, 201, 0), (266, 197, 0), (258, 195, 0), (246, 194, 0), (237, 192, 0), (237, 192, 0), (234, 191, 0), (225, 189, 0), (225, 188, 0), (224, 187, 0), (222, 186, 0), (222, 186, 0), (222, 186, 0), (222, 186, 0), (222, 186, 0), (222, 186, 0), (222, 186, 0), (222, 186, 0), (222, 186, 0)], [(365, 168, 0), (358, 168, 0), (353, 169, 0), (343, 169, 0), (329, 170, 0), (322, 172, 0), (299, 172, 0), (287, 172, 0), (243, 173, 0), (243, 173, 0), (235, 174, 0), (217, 174, 0), (200, 174, 0), (192, 174, 0), (177, 176, 0), (171, 176, 0), (160, 176, 0), (152, 177, 0), (149, 177, 0), (146, 178, 0), (146, 178, 0), (145, 178, 0), (146, 178, 0), (148, 178, 0), (155, 178, 0), (160, 177, 0), (171, 177, 0), (193, 175, 0), (205, 173, 0), (295, 171, 0), (295, 171, 0), (315, 171, 0), (355, 172, 0), (375, 172, 0), (467, 172, 0), (467, 172, 0), (492, 172, 0), (566, 171, 0), (589, 169, 0), (612, 166, 0), (651, 166, 0), (678, 164, 0), (678, 164, 0), (689, 163, 0), (694, 162, 0), (701, 161, 0), (704, 161, 0), (705, 161, 0), (704, 162, 0), (701, 167, 0), (689, 167, 0), (680, 174, 0), (660, 174, 0), (613, 181, 0), (590, 184, 0), (555, 188, 0), (522, 190, 0), (506, 193, 0), (472, 193, 0), (457, 196, 0), (424, 196, 0), (411, 196, 0), (402, 196, 0), (356, 196, 0), (336, 197, 0), (336, 197, 0), (314, 197, 0), (307, 197, 0), (291, 197, 0), (274, 196, 0), (266, 196, 0), (251, 195, 0), (244, 195, 0), (232, 194, 0), (223, 194, 0), (220, 194, 0), (214, 192, 0), (212, 192, 0), (212, 192, 0), (212, 192, 0), (212, 192, 0), (212, 192, 0), (212, 192, 0), (212, 192, 0), (212, 192, 0), (212, 192, 0), (212, 192, 0), (212, 192, 0)], [(299, 171, 0), (303, 174, 0), (311, 174, 0), (316, 176, 0), (328, 181, 0), (342, 183, 0), (349, 186, 0), (366, 191, 0), (388, 194, 0), (401, 194, 0), (426, 203, 0), (435, 203, 0), (456, 209, 0), (473, 214, 0), (481, 216, 0), (498, 224, 0), (520, 229, 0), (520, 232, 0), (533, 232, 0), (547, 235, 0), (550, 236, 0), (550, 236, 0), (557, 233, 0), (558, 230, 0), (558, 230, 0), (558, 214, 0), (556, 214, 0), (555, 209, 0), (551, 192, 0), (549, 179, 0), (544, 167, 0), (535, 160, 0), (535, 148, 0), (529, 148, 0), (520, 131, 0), (520, 123, 0), (514, 123, 0), (511, 112, 0), (506, 112, 0), (503, 110, 0), (501, 105, 0), (499, 104, 0), (498, 103, 0), (497, 103, 0), (496, 102, 0), (496, 101, 0), (495, 101, 0), (495, 100, 0), (495, 100, 0), (496, 99, 0), (496, 99, 0), (496, 98, 0), (497, 98, 0), (497, 98, 0), (497, 98, 0), (497, 98, 0), (497, 97, 0), (497, 97, 0), (498, 97, 0), (498, 97, 0), (498, 97, 0), (498, 97, 0), (498, 97, 0), (497, 97, 0), (496, 97, 0), (496, 97, 0), (495, 98, 0), (494, 99, 0), (491, 99, 0), (486, 103, 0), (479, 104, 0), (476, 109, 0), (468, 109, 0), (454, 116, 0), (454, 121, 0), (444, 121, 0), (439, 130, 0), (427, 130, 0), (421, 141, 0), (408, 141, 0), (395, 154, 0), (388, 162, 0), (374, 162, 0), (360, 172, 0), (352, 185, 0), (338, 190, 0), (331, 190, 0), (318, 208, 0), (299, 213, 0), (299, 213, 0), (282, 226, 0), (282, 226, 0), (273, 241, 0), (265, 241, 0), (262, 243, 0), (256, 248, 0), (255, 248, 0), (254, 250, 0), (252, 250, 0), (252, 250, 0), (253, 246, 0), (255, 246, 0), (257, 243, 0), (267, 230, 0), (267, 219, 0), (274, 208, 0), (281, 208, 0), (285, 196, 0), (289, 196, 0), (289, 196, 0), (289, 196, 0), (289, 196, 0), (289, 196, 0), (289, 196, 0), (289, 196, 0), (289, 196, 0), (289, 196, 0), (289, 196, 0)], [(388, 106, 0), (393, 113, 0), (413, 113, 0), (486, 140, 0), (486, 140, 0), (525, 154, 0), (543, 174, 0), (578, 179, 0), (595, 185, 0), (608, 185, 0), (622, 192, 0), (629, 202, 0), (643, 206, 0), (656, 213, 0), (661, 213, 0), (671, 220, 0), (674, 223, 0), (680, 229, 0), (682, 234, 0), (683, 240, 0), (680, 240, 0), (677, 245, 0), (670, 245, 0), (659, 247, 0), (653, 247, 0), (639, 247, 0), (631, 245, 0), (615, 245, 0), (597, 243, 0), (588, 243, 0), (570, 242, 0), (554, 242, 0), (546, 242, 0), (532, 242, 0), (526, 243, 0), (516, 243, 0), (512, 243, 0), (512, 243, 0), (512, 243, 0), (512, 243, 0), (512, 243, 0), (512, 243, 0), (512, 243, 0)], [(407, 250, 0), (400, 250, 0), (391, 246, 0), (386, 243, 0), (372, 241, 0), (345, 237, 0), (345, 237, 0), (336, 231, 0), (315, 227, 0), (293, 227, 0), (258, 222, 0), (258, 220, 0), (241, 219, 0), (233, 219, 0), (217, 217, 0), (210, 216, 0), (196, 212, 0), (185, 211, 0), (180, 211, 0), (170, 210, 0), (170, 209, 0), (167, 209, 0), (166, 209, 0), (166, 208, 0), (167, 207, 0), (169, 205, 0), (176, 202, 0), (186, 198, 0), (193, 196, 0), (214, 181, 0), (260, 181, 0), (267, 175, 0), (312, 174, 0), (330, 172, 0), (400, 171, 0), (400, 171, 0), (418, 170, 0), (455, 170, 0), (492, 169, 0), (510, 168, 0), (545, 168, 0), (561, 168, 0), (592, 167, 0), (601, 167, 0), (625, 167, 0), (625, 167, 0), (633, 167, 0), (649, 166, 0), (662, 166, 0), (668, 166, 0), (680, 166, 0), (680, 166, 0), (682, 166, 0), (681, 168, 0), (678, 168, 0), (646, 174, 0), (646, 174, 0), (635, 175, 0), (610, 178, 0), (571, 189, 0), (531, 189, 0), (497, 194, 0), (480, 204, 0), (446, 204, 0), (430, 213, 0), (396, 218, 0), (364, 218, 0), (358, 219, 0), (342, 224, 0), (332, 227, 0), (312, 227, 0), (290, 232, 0), (290, 235, 0), (277, 235, 0), (266, 237, 0), (261, 238, 0), (255, 240, 0), (253, 240, 0), (252, 241, 0), (252, 241, 0), (252, 241, 0), (252, 241, 0), (252, 241, 0), (252, 241, 0), (252, 241, 0), (252, 241, 0), (252, 241, 0), (252, 241, 0), (217, 189, 0), (219, 187, 0), (219, 186, 0), (221, 184, 0), (221, 184, 0), (221, 184, 0), (221, 184, 0), (221, 184, 0), (221, 184, 0), (221, 184, 0), (221, 184, 0), (221, 184, 0)], [(407, 251, 0), (417, 252, 0), (423, 252, 0), (456, 255, 0), (456, 255, 0), (506, 260, 0), (523, 261, 0), (533, 263, 0), (563, 264, 0), (570, 264, 0), (578, 264, 0), (591, 262, 0), (598, 260, 0), (608, 258, 0), (616, 256, 0), (620, 249, 0), (623, 245, 0), (624, 237, 0), (623, 226, 0), (620, 226, 0), (619, 207, 0), (610, 200, 0), (610, 185, 0), (605, 170, 0), (599, 170, 0), (597, 148, 0), (593, 148, 0), (590, 129, 0), (589, 129, 0), (587, 118, 0), (586, 106, 0), (585, 106, 0), (585, 100, 0), (585, 100, 0), (585, 100, 0), (585, 100, 0), (585, 100, 0), (585, 100, 0), (585, 100, 0), (585, 100, 0), (585, 100, 0)], [(642, 82, 0), (638, 84, 0), (630, 85, 0), (625, 85, 0), (598, 88, 0), (598, 91, 0), (574, 96, 0), (523, 96, 0), (500, 102, 0), (464, 102, 0), (428, 106, 0), (410, 112, 0), (374, 114, 0), (356, 114, 0), (320, 119, 0), (286, 126, 0), (270, 130, 0), (248, 136, 0), (240, 142, 0), (222, 147, 0), (205, 147, 0), (198, 150, 0), (183, 159, 0), (176, 165, 0), (163, 165, 0), (152, 170, 0), (148, 176, 0), (141, 176, 0), (137, 179, 0), (136, 179, 0), (134, 180, 0), (134, 180, 0), (134, 180, 0), (135, 180, 0), (138, 179, 0), (146, 179, 0), (151, 178, 0), (163, 178, 0), (178, 175, 0), (190, 172, 0), (210, 169, 0), (234, 167, 0), (247, 163, 0), (272, 162, 0), (286, 158, 0), (312, 158, 0), (339, 153, 0), (352, 151, 0), (419, 141, 0), (436, 138, 0), (436, 138, 0), (458, 134, 0), (470, 129, 0), (519, 127, 0), (526, 126, 0), (533, 121, 0), (547, 121, 0), (555, 115, 0), (569, 115, 0), (580, 109, 0), (585, 107, 0), (592, 107, 0), (594, 104, 0), (595, 104, 0), (594, 103, 0), (591, 103, 0), (582, 103, 0), (570, 107, 0), (559, 111, 0), (537, 114, 0), (525, 120, 0), (501, 120, 0), (476, 128, 0), (463, 132, 0), (437, 151, 0), (399, 155, 0), (383, 160, 0), (362, 162, 0), (351, 166, 0), (331, 166, 0), (319, 173, 0), (299, 176, 0), (283, 176, 0), (275, 178, 0), (259, 184, 0), (245, 184, 0), (240, 185, 0), (231, 187, 0), (228, 188, 0), (222, 188, 0), (222, 188, 0), (222, 188, 0), (222, 188, 0), (222, 188, 0), (222, 188, 0), (222, 188, 0), (222, 188, 0), (222, 188, 0), (222, 188, 0), (222, 188, 0), (222, 188, 0)]]
KEYBOARD_TYPE: leapSurface
PRACTICE_WORDS_PER_INPUT: 8
WORD_ORDER: [galls, shies, ripped, rubbed, hot, fores, docket, bales, dot, tub, owns, vale, mailed, fire, rubs]
NUMBER_OF_TIMES_PLANE_BREACHED: [1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 1]
DISTANCE_TRAVELED_TOUCH_ONLY: [1672.0084, 1843.8535, 1174.4702, 907.8511, 644.698, 969.9409, 1923.6818, 1792.7611, 846.82324, 452.86145, 1428.9409, 1654.892, 2771.1301, 990.6182, 783.98]
DISTANCE_TRAVELED_TOUCH_ONLY_SHORTEST: [1672.0084, 1843.8535, 1174.4702, 907.8511, 644.698, 969.9409, 1923.6818, 1792.7611, 846.82324, 452.86145, 1428.9409, 1654.892, 2771.1301, 869.9835, 783.98]
TIME_DURATION_TOUCH_ONLY: [1.9876258, 6.2040663, 2.6716774, 2.800541, 1.1077783, 1.5622185, 2.6045692, 2.6177855, 1.1000248, 1.1645135, 1.8522723, 1.9620143, 2.2160187, 2.0726717, 1.7497772]
TIME_DURATION_TOUCH_ONLY_SHORTEST: [1.9876258, 6.2040663, 2.6716774, 2.800541, 1.1077783, 1.5622185, 2.6045692, 2.6177855, 1.1000248, 1.1645135, 1.8522723, 1.9620143, 2.2160187, 1.4391564, 1.7497772]
AVERAGE_HAND_VELOCITY: [19.640139, 6.7862406, 10.273661, 7.770007, 13.395979, 14.29761, 17.15297, 16.219906, 17.73111, 8.946794, 18.394066, 20.032362, 14.202317, 10.978084, 10.55697]
AVERAGE_PIXEL_VELOCITY: [842.7317, 297.32263, 440.281, 324.09048, 585.8813, 618.7666, 739.60535, 684.90326, 769.558, 388.0301, 772.1104, 841.069, 604.46564, 479.12616, 447.7254]
REACTION_TIME_FIRST_PRESSED: [2.3195155, 5.535534, 1.6171503, 1.2337184, 1.3004022, 1.4338672, 1.3004249, 1.5671201, 1.1003057, 1.1002975, 5.8523645, 1.2670667, 7.036276, 1.3670222, 2.0840998]
